id,user_id,amount,transaction_type,description,merchant,category,transaction_date,is_anomaly,anomaly_score,anomaly_reason
b59c6a04-2eb8-4f98-aa31-a8e8a3bfc809,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,199.43,expense,GOOGLE ONE STORAGE AUTO PAY,GOOGLE ONE STORAGE,Utilities & Bills,2023-04-28,False,0.0,
809ec1e4-87ac-420e-8d3d-714c78218756,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,59.05,expense,BI-RITE MARKET MARKET,BI-RITE MARKET,Groceries,2023-04-28,False,0.0,
60747164-6ba5-4731-b0d9-e8409b667d2b,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,407.28,expense,SANS SECURITY INST TUITION,SANS SECURITY INST,Education,2023-04-28,False,0.0,
b327791e-be4e-43f1-a372-36fecfce1080,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,74.34,expense,APPLEBEE'S #3847 DELIVERY,APPLEBEE'S #3847,Food & Dining,2023-04-28,False,0.0,
645c2789-f413-4a02-8fdc-283e872af3ba,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,205.92,expense,HAGGEN FOODS #3847 MARKET,HAGGEN FOODS #3847,Groceries,2023-04-28,False,0.0,
00ee5136-1358-47de-af6f-a9992adbfa6e,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,62.97,expense,CVS PHARMACY #3847 STORE,CVS PHARMACY #3847,Shopping,2023-04-28,False,0.0,
0179de67-9cd5-4457-85e2-e065b94e70e5,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,107.79,expense,LINKEDIN LEARNING TUITION,LINKEDIN LEARNING,Education,2023-04-28,False,0.0,
edea9873-ee9b-428d-82fc-59fbfb7e769d,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,48.24,expense,Waffle House #847 BREAKFAST,Waffle House #847,Food & Dining,2023-05-01,False,0.0,
c25f35d7-a504-4bf0-9dd3-7204e3d30fdf,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,125.74,expense,BI-RITE MARKET MARKET,BI-RITE MARKET,Groceries,2023-05-01,False,0.0,
4257a142-b2ce-4aa6-9860-6eadc043ac05,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,12.11,expense,Subway #49382 BREAKFAST,Subway #49382,Food & Dining,2023-05-01,False,0.0,
d0e88b9c-957c-483f-bf3e-b710c0ebda7e,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,216.63,expense,WALGREENS #3847 PRESCRIPTION,WALGREENS #3847,Healthcare,2023-05-01,False,0.0,
8ea6fa40-6f85-439f-9da4-2bb943308bc5,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,35.83,expense,DUNKIN #88432 DELIVERY,DUNKIN #88432,Food & Dining,2023-05-01,False,0.0,
ae109ae8-1a78-4360-bb48-867f1cbd79ce,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,1266.62,expense,HOLIDAY INN EXPRESS BOOKING,HOLIDAY INN EXPRESS,Travel,2023-05-01,False,0.0,
0e3dfd55-d586-4e6f-a48a-3314e713098f,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,6479.72,income,PAYROLL DIRECT DEP - PAYROLL,ACH PAYROLL DEP,Salary/Income,2023-05-01,True,0.6264,unusual_merchant_pattern
5c6ed4f7-2d8b-482f-9cd5-663d4a41762a,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,37.59,expense,BBQ SMOKEHOUSE 42 TAKEOUT,BBQ SMOKEHOUSE 42,Food & Dining,2023-05-01,False,0.0,
84a43283-c8f4-42b8-a980-d736c1b64376,e3637d58-8269-4b57-84a9-1c468859e9f2,4038.68,income,PAYROLL DIRECT DEP - SALARY,PAYROLL DIRECT DEP,Salary/Income,2023-05-01,False,0.0,
b2eb7031-aedc-4340-9f2a-3f59d0ec5f51,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,172.26,expense,Bed Bath&Beyond #3847 STORE,Bed Bath&Beyond #3847,Shopping,2023-05-01,False,0.0,
6d3528a7-7478-49ca-9fba-ac7a4497c9a4,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,115.08,expense,PUBLIX #3847 SUPERMARKET,PUBLIX #3847,Groceries,2023-05-01,False,0.0,
1be4fe45-51a2-4f1c-8083-a5b6f3783036,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,35.6,expense,VALERO #3847 GAS STATION,VALERO #3847,Transportation,2023-05-01,False,0.0,
4026136b-71dd-4be3-a41b-a2d467c4b8f4,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,117.43,expense,VALERO #3847 TOLL,VALERO #3847,Transportation,2023-05-01,False,0.0,
c1332fe8-481d-4806-8eb2-17cda701dade,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,5966.63,income,PAYROLL DIRECT DEP - PAYCHECK,ACH PAYROLL DEP,Salary/Income,2023-05-01,False,0.0,
04ed95c1-203e-4b67-a67c-600a69dded5b,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,159.43,expense,DROPBOX PRO SUBSCRIPTION,DROPBOX PRO,Utilities & Bills,2023-05-01,False,0.0,
ff31f3ef-5d29-4a7f-a204-9f881e778a6b,fbca936e-33ce-42ca-a278-37b8145af503,3933.68,income,PAYROLL DIRECT DEP - PAYCHECK,ACH PAYROLL DEP,Salary/Income,2023-05-01,False,0.0,
f6126179-3181-40cf-8722-d069ada7e3c0,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,18.39,expense,TACO BELL #2948 BREAKFAST,TACO BELL #2948,Food & Dining,2023-05-01,False,0.0,
aaf46826-a80b-4977-a2c9-08b067a4163b,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,50.64,expense,CHIPOTLE ONLINE COFFEE,CHIPOTLE ONLINE,Food & Dining,2023-05-01,False,0.0,
f3752765-a43b-4404-a031-b112e0b7840f,39d05467-29e8-42d7-ab58-973c7aa4ece5,4418.93,income,PAYROLL DIRECT DEP - SALARY,SALARY TRANSFER IN,Salary/Income,2023-05-01,False,0.0,
ee2ff86a-e384-43e6-8359-9d535bd3129e,e3637d58-8269-4b57-84a9-1c468859e9f2,280.35,expense,COSTCO WHSE #3847 MARKET,COSTCO WHSE #3847,Groceries,2023-05-02,False,0.0,
96b2aefe-333a-4114-af27-2bcd7951bf7a,e3637d58-8269-4b57-84a9-1c468859e9f2,271.49,expense,APPLE.COM/BILL STORE,APPLE.COM/BILL,Shopping,2023-05-02,False,0.0,
14687921-2c1b-4cd7-8247-f5b715486e67,e3637d58-8269-4b57-84a9-1c468859e9f2,106.26,expense,STOP & SHOP #3847 GROCERY,STOP & SHOP #3847,Groceries,2023-05-02,False,0.0,
2f6fd11a-204a-4f65-9fcc-7778cedba98e,e3637d58-8269-4b57-84a9-1c468859e9f2,293.05,expense,LIDL SUPERMARKET PRODUCE,LIDL SUPERMARKET,Groceries,2023-05-02,False,0.0,
130ca9ac-decc-422d-9478-1ddd94ec9ff0,39d05467-29e8-42d7-ab58-973c7aa4ece5,78.58,expense,WALGREENS #3847 STORE,WALGREENS #3847,Shopping,2023-05-05,False,0.0,
4d5518ef-4a33-4708-89bc-867f44d5c267,39d05467-29e8-42d7-ab58-973c7aa4ece5,68.78,expense,Denny's #3847 LUNCH,Denny's #3847,Food & Dining,2023-05-05,False,0.0,
e61d8514-f964-4d63-ad23-2441586863c7,39d05467-29e8-42d7-ab58-973c7aa4ece5,56.09,expense,SPROUTS FRMKT #384 FOOD,SPROUTS FRMKT #384,Groceries,2023-05-05,False,0.0,
5f11a575-cee7-45b6-8a06-4adfc54ca088,39d05467-29e8-42d7-ab58-973c7aa4ece5,61.3,expense,PUBLIX #3847 MARKET,PUBLIX #3847,Groceries,2023-05-05,False,0.0,
a6aef68b-08f5-4a94-9891-a530fcb89ca1,39d05467-29e8-42d7-ab58-973c7aa4ece5,175.72,expense,ICLOUD STORAGE SUBSCRIPTION,ICLOUD STORAGE,Utilities & Bills,2023-05-05,False,0.0,
8410880b-a277-4a11-8aa4-799319170fe9,39d05467-29e8-42d7-ab58-973c7aa4ece5,25.57,expense,CITY DENTAL GROUP VISIT,CITY DENTAL GROUP,Healthcare,2023-05-05,False,0.0,
57a6912d-f829-483e-a829-f29e9d6031cb,39d05467-29e8-42d7-ab58-973c7aa4ece5,42.85,expense,MTA MetroCard TRANSIT,MTA MetroCard,Transportation,2023-05-05,False,0.0,
170a0307-c8f4-48d9-997c-1091dd6a4e90,fbca936e-33ce-42ca-a278-37b8145af503,22.68,expense,SUSHI PALACE DINNER,SUSHI PALACE,Food & Dining,2023-05-06,False,0.0,
43280859-8a69-44be-a42e-c6b0aafed48b,fbca936e-33ce-42ca-a278-37b8145af503,315.37,expense,SKILLSHARE SUB TRAINING,SKILLSHARE SUB,Education,2023-05-06,False,0.0,
2d0bf986-756d-4cf1-a5b8-d80049d757ed,fbca936e-33ce-42ca-a278-37b8145af503,121.87,expense,XBOX LIVE GOLD TICKET,XBOX LIVE GOLD,Entertainment,2023-05-06,False,0.0,
10072245-84da-432d-9bce-833b3268eca7,fbca936e-33ce-42ca-a278-37b8145af503,73.3,expense,HERTZ #3847 TRANSIT,HERTZ #3847,Transportation,2023-05-06,False,0.0,
68566b98-a085-4366-8c2c-a4e6174ae1eb,fbca936e-33ce-42ca-a278-37b8145af503,174.12,expense,AMC LOYALTY PAY MOVIE,AMC LOYALTY PAY,Entertainment,2023-05-06,False,0.0,
75315783-c70c-4069-9bfd-6e59b8d6031f,fbca936e-33ce-42ca-a278-37b8145af503,237.87,expense,ZOOM PRO SUBSCRIPTION SERVICE,ZOOM PRO SUBSCRIPTION,Utilities & Bills,2023-05-06,False,0.0,
46af46dd-30f9-443e-b369-ee0bf0aabad8,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,161.57,expense,CON EDISON BILL PAY,CON EDISON,Utilities & Bills,2023-05-08,False,0.0,
62a95570-dfd8-41c8-ae76-ffce2efd3d4d,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,131.93,expense,URBAN HEALTH CLINIC VISIT,URBAN HEALTH CLINIC,Healthcare,2023-05-08,False,0.0,
0d6c062c-e01a-41ba-91d0-5a66f0345d07,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,68.61,expense,PLAYSTATION STORE GAME,PLAYSTATION STORE,Entertainment,2023-05-08,False,0.0,
14582b60-d228-43e7-aae0-0ebb1305db67,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,109.11,expense,STOP & SHOP #3847 PRODUCE,STOP & SHOP #3847,Groceries,2023-05-08,False,0.0,
2a643028-9371-4d07-906b-9761f1228853,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,185.54,expense,COMCAST XFINITY BILL PAY,COMCAST XFINITY,Utilities & Bills,2023-05-08,False,0.0,
d655b524-060a-4608-8a83-cee23853fbb1,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,103.77,expense,PG&E BILL PAY MONTHLY,PG&E BILL PAY,Utilities & Bills,2023-05-08,False,0.0,
f435835d-9283-4ef5-9909-143c3ed6c180,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,185.49,expense,CINEMARK #3847 TICKET,CINEMARK #3847,Entertainment,2023-05-08,False,0.0,
c5ead615-5bd1-497d-9b99-508d5be407ce,fbca936e-33ce-42ca-a278-37b8145af503,44.2,expense,DUNKIN #88432 COFFEE,DUNKIN #88432,Food & Dining,2023-05-10,False,0.0,
f738be39-27e2-4bd2-a934-e32849846d68,fbca936e-33ce-42ca-a278-37b8145af503,119.68,expense,URBAN HEALTH CLINIC CLINIC,URBAN HEALTH CLINIC,Healthcare,2023-05-10,False,0.0,
3792b169-d472-446d-9424-c3f512239fe5,fbca936e-33ce-42ca-a278-37b8145af503,1848.59,expense,AMERICAN AIRLINES AIRBNB,AMERICAN AIRLINES,Travel,2023-05-10,False,0.0,
2c9a572e-7863-45cd-85a2-0bd4acca1aee,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,73.5,expense,AT&T WIRELESS SUBSCRIPTION,AT&T WIRELESS,Utilities & Bills,2023-05-11,False,0.0,
29aea897-842c-48bb-af08-3bd87990dfca,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,91.04,expense,COMCAST XFINITY AUTO PAY,COMCAST XFINITY,Utilities & Bills,2023-05-11,False,0.0,
96e86bfd-2117-492e-b4f0-5c4f12cfeddd,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,33.78,expense,T-MOBILE USA BILL PAY,T-MOBILE USA,Utilities & Bills,2023-05-11,False,0.0,
9120fc91-06f8-4a8c-acd3-e87dc22b466b,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,84.32,expense,NORDSTROM #3847 ONLINE,NORDSTROM #3847,Shopping,2023-05-11,False,0.0,
c59cf759-30ad-4998-a983-81089583da96,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,123.89,expense,WALGREENS #3847 MART,WALGREENS #3847,Shopping,2023-05-11,False,0.0,
ba0611b5-c6a1-4d0c-bedf-1cdab0811836,39d05467-29e8-42d7-ab58-973c7aa4ece5,119.33,expense,ICLOUD STORAGE SUBSCRIPTION,ICLOUD STORAGE,Utilities & Bills,2023-05-12,False,0.0,
9f306210-2edd-4112-a29f-3522c446622a,39d05467-29e8-42d7-ab58-973c7aa4ece5,197.6,expense,T-MOBILE USA BILL PAY,T-MOBILE USA,Utilities & Bills,2023-05-12,False,0.0,
a03cdad7-48fb-45ad-95a4-9e6b26270392,39d05467-29e8-42d7-ab58-973c7aa4ece5,250.4,expense,SCHOLASTIC SHOP CERT,SCHOLASTIC SHOP,Education,2023-05-12,False,0.0,
011c7147-53b6-4f46-afe8-af8ccece360e,39d05467-29e8-42d7-ab58-973c7aa4ece5,23.44,expense,WALMART GROCERY PRODUCE,WALMART GROCERY,Groceries,2023-05-12,False,0.0,
49bbdc5f-199d-45fe-9fa8-3017acb95120,39d05467-29e8-42d7-ab58-973c7aa4ece5,46.02,expense,CFA INSTITUTE CERT,CFA INSTITUTE,Education,2023-05-12,False,0.0,
d52488f4-d13e-42ad-b734-448e20c8474e,e3637d58-8269-4b57-84a9-1c468859e9f2,73.14,expense,GRUBHUB TAKEOUT,GRUBHUB,Food & Dining,2023-05-13,False,0.0,
4d7f8c7d-c737-417c-8472-0e1446cc2d6b,e3637d58-8269-4b57-84a9-1c468859e9f2,97.9,expense,AMAZON PRIME MEMBERSHIP MONTHLY,AMAZON PRIME MEMBERSHIP,Utilities & Bills,2023-05-13,False,0.0,
0e10fa27-b9a9-4bd7-b02c-a077120f67d4,e3637d58-8269-4b57-84a9-1c468859e9f2,66.33,expense,CHIPOTLE ONLINE SNACK,CHIPOTLE ONLINE,Food & Dining,2023-05-13,False,0.0,
40126f93-635d-4ff2-9e24-c4d734fbc83b,e3637d58-8269-4b57-84a9-1c468859e9f2,116.44,expense,BP CONNECT #384 TRANSIT,BP CONNECT #384,Transportation,2023-05-13,False,0.0,
e2c8276b-041a-48e1-8eca-aa0fda331c31,e3637d58-8269-4b57-84a9-1c468859e9f2,9.44,expense,VALERO #3847 RIDE SHARE,VALERO #3847,Transportation,2023-05-13,False,0.0,
1368f898-f9b2-4e92-8c75-66b856d17729,e3637d58-8269-4b57-84a9-1c468859e9f2,236.57,expense,URBAN HEALTH CLINIC LAB,URBAN HEALTH CLINIC,Healthcare,2023-05-13,False,0.0,
536d8484-7a80-4387-aab1-77549bbbe553,e3637d58-8269-4b57-84a9-1c468859e9f2,52.07,expense,VERIZON WIRELESS SUBSCRIPTION,VERIZON WIRELESS,Utilities & Bills,2023-05-13,False,0.0,
e9da2dad-5842-4cdf-a463-bd4e9b53b453,e3637d58-8269-4b57-84a9-1c468859e9f2,165.7,expense,LOWES #3847 MART,LOWES #3847,Shopping,2023-05-15,False,0.0,
cf13d899-6e09-4c78-ad52-e3706821dbcc,e3637d58-8269-4b57-84a9-1c468859e9f2,149.48,expense,AMAZON.COM*MXT29 PICKUP,AMAZON.COM*MXT29,Shopping,2023-05-15,False,0.0,
7b5807c6-7cb9-4fbc-b0cf-f458cd355e39,e3637d58-8269-4b57-84a9-1c468859e9f2,182.15,expense,SPOTIFY PREMIUM GAME,SPOTIFY PREMIUM,Entertainment,2023-05-15,False,0.0,
2bbb1808-281b-404c-9c32-21f7fff451b9,e3637d58-8269-4b57-84a9-1c468859e9f2,105.29,expense,TOLL ROAD #3847 GAS STATION,TOLL ROAD #3847,Transportation,2023-05-15,False,0.0,
91d523a4-d3e0-4d12-ab9f-15ab4056e63c,e3637d58-8269-4b57-84a9-1c468859e9f2,89.76,expense,TOLL ROAD #3847 TOLL,TOLL ROAD #3847,Transportation,2023-05-15,False,0.0,
54855415-c83c-45bd-977a-9286cb8c9b60,e3637d58-8269-4b57-84a9-1c468859e9f2,428.36,expense,CVS PHARMACY #3847 PICKUP,CVS PHARMACY #3847,Shopping,2023-05-15,False,0.0,
26a9718f-4fae-466e-8a14-91de39495876,39d05467-29e8-42d7-ab58-973c7aa4ece5,54.85,expense,WALMART #3847 PICKUP,WALMART #3847,Shopping,2023-05-16,False,0.0,
c74b899a-2c6b-456c-bcf6-aba70aef91a4,39d05467-29e8-42d7-ab58-973c7aa4ece5,350.84,expense,HOLIDAY INN EXPRESS RESORT,HOLIDAY INN EXPRESS,Travel,2023-05-16,False,0.0,
83fdd428-8e70-4ff3-a627-0c11b67ecc5f,39d05467-29e8-42d7-ab58-973c7aa4ece5,68.17,expense,TOLL ROAD #3847 TRANSIT,TOLL ROAD #3847,Transportation,2023-05-16,False,0.0,
f35bc0da-2a60-4a18-a080-e78000990e86,39d05467-29e8-42d7-ab58-973c7aa4ece5,22.48,expense,NETFLIX.COM TICKET,NETFLIX.COM,Entertainment,2023-05-16,False,0.0,
e018d383-2631-42d7-ba73-9d15851bf816,39d05467-29e8-42d7-ab58-973c7aa4ece5,24.94,expense,EVENTBRITE*CONCERT SUBSCRIPTION,EVENTBRITE*CONCERT,Entertainment,2023-05-16,False,0.0,
e4e16aeb-a3ee-4ba2-bf28-55ffd4136f32,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,609.48,expense,UNITED AIRLINES RESORT,UNITED AIRLINES,Travel,2023-05-18,False,0.0,
cedcbbb4-26eb-4617-8441-5e0ad568c799,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,126.95,expense,MSFT *OFFICE 365 AUTO PAY,MSFT *OFFICE 365,Utilities & Bills,2023-05-18,False,0.0,
6ecf4185-d9fd-47e8-8137-79bb182f1780,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,128.83,expense,RING HOME SEC SERVICE,RING HOME SEC,Utilities & Bills,2023-05-18,False,0.0,
83b11948-18ad-48a6-a0d9-64080b1a2fa0,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,138.55,expense,ZOOM PRO SUBSCRIPTION SUBSCRIPTION,ZOOM PRO SUBSCRIPTION,Utilities & Bills,2023-05-18,False,0.0,
eecd3539-9f86-4d9d-ad90-189924bbccd3,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,339.67,expense,MACY'S #3847 ONLINE,MACY'S #3847,Shopping,2023-05-18,False,0.0,
c78ec60b-a6c7-437e-a2f7-dd30c2932a30,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,97.63,expense,AIRBNB HOST HOTEL,AIRBNB HOST,Travel,2023-05-18,False,0.0,
1889e28b-35ef-4694-9409-3de97b4a33df,fbca936e-33ce-42ca-a278-37b8145af503,57.19,expense,STANFORD ONLINE TUITION,STANFORD ONLINE,Education,2023-05-20,False,0.0,
f1938649-c5ac-471d-bedf-8a77ff0a6e3d,fbca936e-33ce-42ca-a278-37b8145af503,26.13,expense,SPROUTS FRMKT #384 SUPERMARKET,SPROUTS FRMKT #384,Groceries,2023-05-20,False,0.0,
b4b691a5-cbd8-4f16-b843-1e96867afe59,fbca936e-33ce-42ca-a278-37b8145af503,23.17,expense,HBO MAX SUBSCRIPTION MOVIE,HBO MAX SUBSCRIPTION,Entertainment,2023-05-20,False,0.0,
30cf7a9c-ea90-4cf4-b594-28b2fcaef111,fbca936e-33ce-42ca-a278-37b8145af503,250.84,expense,LIDL SUPERMARKET FOOD,LIDL SUPERMARKET,Groceries,2023-05-20,False,0.0,
07fc9d7c-ca97-45ed-a8f3-9b79125385d8,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,50.88,expense,MSFT *OFFICE 365 BILL PAY,MSFT *OFFICE 365,Utilities & Bills,2023-05-20,False,0.0,
e84d24dc-71bd-4b4f-bfdf-a0dc58bdb5a2,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,118.66,expense,Metropark Parking TOLL,Metropark Parking,Transportation,2023-05-20,False,0.0,
ad402bf0-fbae-44f7-86b0-810f396493f4,fbca936e-33ce-42ca-a278-37b8145af503,175.59,expense,STEAM GAMES PURCH TICKET,STEAM GAMES PURCH,Entertainment,2023-05-20,False,0.0,
e73a574e-d0a9-4ce7-b626-a0377926bab0,39d05467-29e8-42d7-ab58-973c7aa4ece5,247.27,expense,ADIDAS ONLINE STORE,ADIDAS ONLINE,Shopping,2023-05-22,False,0.0,
0844c722-baf1-4dde-8200-c1a25e965163,39d05467-29e8-42d7-ab58-973c7aa4ece5,51.93,expense,CON EDISON BILL PAY,CON EDISON,Utilities & Bills,2023-05-22,False,0.0,
4853f81e-2cbc-4a12-b2a9-c3edda7ccbf0,39d05467-29e8-42d7-ab58-973c7aa4ece5,178.01,expense,KROGER #384 MARKET,KROGER #384,Groceries,2023-05-22,False,0.0,
85222b49-6362-45d6-91c2-ef3afbbd9ed0,39d05467-29e8-42d7-ab58-973c7aa4ece5,218.66,expense,MSFT *OFFICE 365 MONTHLY,MSFT *OFFICE 365,Utilities & Bills,2023-05-22,False,0.0,
e887674f-e71a-440e-bd4e-d4fa0c36988b,39d05467-29e8-42d7-ab58-973c7aa4ece5,41.0,expense,BEST BUY #3847 SHIP,BEST BUY #3847,Shopping,2023-05-22,False,0.0,
ed9ad574-4f1f-430a-8c66-65c5f3f2d855,39d05467-29e8-42d7-ab58-973c7aa4ece5,391.79,expense,COSTCO WHSE #3847 MART,COSTCO WHSE #3847,Shopping,2023-05-22,False,0.0,
ccda2837-8d3d-4188-b005-b605f2737be1,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,135.18,expense,Nintendo eShop TICKET,Nintendo eShop,Entertainment,2023-05-25,False,0.0,
6e9806bf-1be8-4e85-8856-a105cc433cf2,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,60.45,expense,WATER UTILITY CITY SUBSCRIPTION,WATER UTILITY CITY,Utilities & Bills,2023-05-25,False,0.0,
849cc03a-124a-45f2-832c-aa91105afa92,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,107.44,expense,UBER TRIP GAS STATION,UBER TRIP,Transportation,2023-05-25,False,0.0,
e5769dda-fd4d-40d4-9b96-934ab29e67f6,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,60.84,expense,ENTERPRISE RENT-A-CAR RIDE SHARE,ENTERPRISE RENT-A-CAR,Transportation,2023-05-25,False,0.0,
74a90b7a-16e9-4d40-8350-b510c126d157,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,233.15,expense,UDEMY ONLINE TRAINING,UDEMY ONLINE,Education,2023-05-25,False,0.0,
746c9da2-bd05-48c5-86b2-35eca98bd399,fbca936e-33ce-42ca-a278-37b8145af503,240.02,expense,ALDI #3847 FOOD,ALDI #3847,Groceries,2023-05-25,False,0.0,
bc14dcc9-b2b2-4eea-b0b7-9d52f804b1c2,fbca936e-33ce-42ca-a278-37b8145af503,454.85,expense,WALGREENS #3847 MART,WALGREENS #3847,Shopping,2023-05-25,False,0.0,
ab80671c-954c-4b52-8616-c2adfb694586,fbca936e-33ce-42ca-a278-37b8145af503,24.09,expense,STARBUCKS #12457 DELIVERY,STARBUCKS #12457,Food & Dining,2023-05-25,False,0.0,
f763f4ef-c2f8-4540-8e86-9413431ec989,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,53.59,expense,ALAMO DRAFTHOUSE SUBSCRIPTION,ALAMO DRAFTHOUSE,Entertainment,2023-05-25,False,0.0,
705e387c-c683-4873-9099-f28919982f51,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,177.94,expense,BOOKS AMAZON BOOKS,BOOKS AMAZON,Education,2023-05-27,False,0.0,
35709ff4-b5d0-41f7-a4ce-fffcd6e6039f,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,192.63,expense,ZOOM PRO SUBSCRIPTION SERVICE,ZOOM PRO SUBSCRIPTION,Utilities & Bills,2023-05-27,True,0.5367,unusual_merchant_pattern
2e4296ff-a716-42a6-82b3-07fdb9da022f,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,93.06,expense,MCDONALD'S F3849 DINNER,MCDONALD'S F3849,Food & Dining,2023-05-27,False,0.0,
208db2dd-589b-404e-89ef-8aa4c1e16a28,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,17.77,expense,DUNKIN #88432 DINNER,DUNKIN #88432,Food & Dining,2023-05-27,False,0.0,
a711a2be-e836-4567-a2a7-0d6f8e13c55a,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,41.66,expense,AMAZON.COM*MXT29 SHIP,AMAZON.COM*MXT29,Shopping,2023-05-27,False,0.0,
7ebee99f-6a7f-441b-bb57-bd0429493b08,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,161.23,expense,QUEST DIAGNOSTICS CLINIC,QUEST DIAGNOSTICS,Healthcare,2023-05-27,False,0.0,
db3d6b63-ca71-4cad-a3ae-9c0bbc4f9f1a,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,161.28,expense,REGAL CINEMAS #3847 MOVIE,REGAL CINEMAS #3847,Entertainment,2023-05-27,False,0.0,
6522494a-9416-4134-b83c-684b6b378e0a,bf1b3ee0-40ab-4de3-ae8f-cf84ea04368d,202.11,expense,RING HOME SEC AUTO PAY,RING HOME SEC,Utilities & Bills,2023-05-27,False,0.0,
c5c18a0d-9da0-43e0-a3b8-9990613edf46,e3637d58-8269-4b57-84a9-1c468859e9f2,117.0,expense,BURGER KING #2837 COFFEE,BURGER KING #2837,Food & Dining,2023-05-28,False,0.0,
a6130a93-94c5-4bca-8c17-8cece8fdeafa,e3637d58-8269-4b57-84a9-1c468859e9f2,88.25,expense,HERTZ #3847 TOLL,HERTZ #3847,Transportation,2023-05-28,False,0.0,
4b13c84f-763f-47ec-aa87-4745462a71d4,e3637d58-8269-4b57-84a9-1c468859e9f2,69.82,expense,SUSHI PALACE BREAKFAST,SUSHI PALACE,Food & Dining,2023-05-28,False,0.0,
52e96016-c4b3-48cf-90a1-8b67d55a4524,e3637d58-8269-4b57-84a9-1c468859e9f2,493.45,expense,WILLIAMS SONOMA STORE,WILLIAMS SONOMA,Shopping,2023-05-28,False,0.0,
52e577fc-6c09-4b0b-916c-5158d4b0df6b,e3637d58-8269-4b57-84a9-1c468859e9f2,230.49,expense,SPROUTS FRMKT #384 GROCERY,SPROUTS FRMKT #384,Groceries,2023-05-28,False,0.0,
b3b5b594-ef53-48c0-9305-4f105b2c46bf,c3851e2c-c2b4-46fa-b7f8-08a72ca4d7e7,6115.53,income,PAYROLL DIRECT DEP - PAYROLL,SALARY TRANSFER IN,Salary/Income,2023-06-01,False,0.0,
ea801434-249b-447a-abf9-c09ca454f941,fbca936e-33ce-42ca-a278-37b8145af503,3976.43,income,PAYROLL DIRECT DEP - MONTHLY SALARY,PAYROLL DIRECT DEP,Salary/Income,2023-06-01,False,0.0,
