id,user_id,amount,transaction_type,description,merchant,category,transaction_date,is_anomaly,anomaly_score,anomaly_reason
7bcaa218-42d3-4e0b-a3f6-3bba23017404,cb94a036-ec68-4276-9893-fe2cf6e8564f,1848.59,expense,AMERICAN AIRLINES AIRBNB,AMERICAN AIRLINES,Travel,2023-05-10,False,0.0,
e274d11a-6d56-49f4-b7ab-b3c09b22fe85,85e39c2a-17ed-4916-8c78-940a07a95da9,73.5,expense,AT&T WIRELESS SUBSCRIPTION,AT&T WIRELESS,Utilities & Bills,2023-05-11,False,0.0,
b75f5a69-b59b-483b-9f04-60c97381e287,85e39c2a-17ed-4916-8c78-940a07a95da9,91.04,expense,COMCAST XFINITY AUTO PAY,COMCAST XFINITY,Utilities & Bills,2023-05-11,False,0.0,
86582861-886f-4abb-9409-4d937f9d4241,85e39c2a-17ed-4916-8c78-940a07a95da9,33.78,expense,T-MOBILE USA BILL PAY,T-MOBILE USA,Utilities & Bills,2023-05-11,False,0.0,
0c23321f-1131-440b-bdba-4f0eae0ac9d4,85e39c2a-17ed-4916-8c78-940a07a95da9,84.32,expense,NORDSTROM #3847 ONLINE,NORDSTROM #3847,Shopping,2023-05-11,False,0.0,
36f4ba31-53d5-41c8-82b6-1b5fec354f25,85e39c2a-17ed-4916-8c78-940a07a95da9,123.89,expense,WALGREENS #3847 MART,WALGREENS #3847,Shopping,2023-05-11,False,0.0,
48e4800e-14fa-459c-9fbf-a2549a417dea,5628f116-e4cc-4717-9878-da285211f425,119.33,expense,ICLOUD STORAGE SUBSCRIPTION,ICLOUD STORAGE,Utilities & Bills,2023-05-12,False,0.0,
1cf3338d-414d-40d8-9f7b-5715aa6fcfba,5628f116-e4cc-4717-9878-da285211f425,197.6,expense,T-MOBILE USA BILL PAY,T-MOBILE USA,Utilities & Bills,2023-05-12,False,0.0,
fd2327df-c51a-4bac-a975-4bb2f1b1f7c6,5628f116-e4cc-4717-9878-da285211f425,250.4,expense,SCHOLASTIC SHOP CERT,SCHOLASTIC SHOP,Education,2023-05-12,False,0.0,
913031a7-7a24-479b-83c4-07a7a14a09b0,5628f116-e4cc-4717-9878-da285211f425,23.44,expense,WALMART GROCERY PRODUCE,WALMART GROCERY,Groceries,2023-05-12,False,0.0,
8a5824a6-0969-4468-9ff9-85ca4732bf01,5628f116-e4cc-4717-9878-da285211f425,46.02,expense,CFA INSTITUTE CERT,CFA INSTITUTE,Education,2023-05-12,True,0.6288,unusual_merchant_pattern
6e9d4955-9485-4f8c-88c6-ebf1579cfd83,fa4cd353-74d0-4f3a-9305-2f805e58d947,73.14,expense,GRUBHUB TAKEOUT,GRUBHUB,Food & Dining,2023-05-13,False,0.0,
4baf4796-ce94-4e51-b83d-242cc95bdaf1,fa4cd353-74d0-4f3a-9305-2f805e58d947,97.9,expense,AMAZON PRIME MEMBERSHIP MONTHLY,AMAZON PRIME MEMBERSHIP,Utilities & Bills,2023-05-13,False,0.0,
c1e0c271-b764-40b5-b74a-08fb19de5371,fa4cd353-74d0-4f3a-9305-2f805e58d947,66.33,expense,CHIPOTLE ONLINE SNACK,CHIPOTLE ONLINE,Food & Dining,2023-05-13,False,0.0,
98159b16-9408-44da-bafa-7ebf62cb3d37,fa4cd353-74d0-4f3a-9305-2f805e58d947,116.44,expense,BP CONNECT #384 TRANSIT,BP CONNECT #384,Transportation,2023-05-13,False,0.0,
4629c9ee-a772-4da5-86aa-16a2f1a489a7,fa4cd353-74d0-4f3a-9305-2f805e58d947,9.44,expense,VALERO #3847 RIDE SHARE,VALERO #3847,Transportation,2023-05-13,False,0.0,
05cf0733-afb1-4d64-ae35-a14c7aad6f4b,fa4cd353-74d0-4f3a-9305-2f805e58d947,236.57,expense,URBAN HEALTH CLINIC LAB,URBAN HEALTH CLINIC,Healthcare,2023-05-13,False,0.0,
58c5b05c-5424-479e-bf4d-ac5aa5f47c05,fa4cd353-74d0-4f3a-9305-2f805e58d947,52.07,expense,VERIZON WIRELESS SUBSCRIPTION,VERIZON WIRELESS,Utilities & Bills,2023-05-13,False,0.0,
be698a3b-2153-4826-8bfe-8d6c1e7cd382,fa4cd353-74d0-4f3a-9305-2f805e58d947,165.7,expense,LOWES #3847 MART,LOWES #3847,Shopping,2023-05-15,False,0.0,
a8c9ab24-3534-403a-9c0f-88cc8858759e,fa4cd353-74d0-4f3a-9305-2f805e58d947,149.48,expense,AMAZON.COM*MXT29 PICKUP,AMAZON.COM*MXT29,Shopping,2023-05-15,False,0.0,
171b433d-b774-4cf3-a190-640ac16ebfec,fa4cd353-74d0-4f3a-9305-2f805e58d947,182.15,expense,SPOTIFY PREMIUM GAME,SPOTIFY PREMIUM,Entertainment,2023-05-15,False,0.0,
db250311-1c36-4fce-ba96-ccb7f42d9d06,fa4cd353-74d0-4f3a-9305-2f805e58d947,105.29,expense,TOLL ROAD #3847 GAS STATION,TOLL ROAD #3847,Transportation,2023-05-15,False,0.0,
e7f4c77c-04f0-4b9a-8b49-cbb80916524e,fa4cd353-74d0-4f3a-9305-2f805e58d947,89.76,expense,TOLL ROAD #3847 TOLL,TOLL ROAD #3847,Transportation,2023-05-15,False,0.0,
5f3ffaee-b769-4ffc-ba6c-25e2aed45c3e,fa4cd353-74d0-4f3a-9305-2f805e58d947,428.36,expense,CVS PHARMACY #3847 PICKUP,CVS PHARMACY #3847,Shopping,2023-05-15,False,0.0,
d06ab4c5-9159-44ff-a5e3-544e4da569a8,5628f116-e4cc-4717-9878-da285211f425,54.85,expense,WALMART #3847 PICKUP,WALMART #3847,Shopping,2023-05-16,False,0.0,
543610b8-9c18-4221-9d82-84fd4c6adb6b,5628f116-e4cc-4717-9878-da285211f425,350.84,expense,HOLIDAY INN EXPRESS RESORT,HOLIDAY INN EXPRESS,Travel,2023-05-16,False,0.0,
77ea5e12-987a-4b93-9b87-bf20d37d23fd,5628f116-e4cc-4717-9878-da285211f425,68.17,expense,TOLL ROAD #3847 TRANSIT,TOLL ROAD #3847,Transportation,2023-05-16,False,0.0,
bdde1d5c-2971-46a0-bd9a-b6743088da90,5628f116-e4cc-4717-9878-da285211f425,22.48,expense,NETFLIX.COM TICKET,NETFLIX.COM,Entertainment,2023-05-16,False,0.0,
e1724005-896b-4681-80e0-bf242464e113,5628f116-e4cc-4717-9878-da285211f425,24.94,expense,EVENTBRITE*CONCERT SUBSCRIPTION,EVENTBRITE*CONCERT,Entertainment,2023-05-16,False,0.0,
3c0ea6a1-df7a-47aa-97d5-3ea2d5e01b8a,8e262dfd-e251-4319-8663-f6d54c76b70e,609.48,expense,UNITED AIRLINES RESORT,UNITED AIRLINES,Travel,2023-05-18,False,0.0,
df4dc51d-da5f-461d-9fc8-a5507495e6c1,8e262dfd-e251-4319-8663-f6d54c76b70e,126.95,expense,MSFT *OFFICE 365 AUTO PAY,MSFT *OFFICE 365,Utilities & Bills,2023-05-18,False,0.0,
f34750bb-bf44-4cfe-9398-e34f1f063017,8e262dfd-e251-4319-8663-f6d54c76b70e,128.83,expense,RING HOME SEC SERVICE,RING HOME SEC,Utilities & Bills,2023-05-18,False,0.0,
3c357c66-a0ba-4ac9-90d1-1a66a20900a6,8e262dfd-e251-4319-8663-f6d54c76b70e,138.55,expense,ZOOM PRO SUBSCRIPTION SUBSCRIPTION,ZOOM PRO SUBSCRIPTION,Utilities & Bills,2023-05-18,False,0.0,
e9f5fcd3-9bc6-4a49-bd18-d48adedc1f17,8e262dfd-e251-4319-8663-f6d54c76b70e,339.67,expense,MACY'S #3847 ONLINE,MACY'S #3847,Shopping,2023-05-18,False,0.0,
f3c7d462-206e-44cc-bc94-45e77969c162,8e262dfd-e251-4319-8663-f6d54c76b70e,97.63,expense,AIRBNB HOST HOTEL,AIRBNB HOST,Travel,2023-05-18,False,0.0,
976d2428-d3d2-4fda-b424-6bf327d083fd,cb94a036-ec68-4276-9893-fe2cf6e8564f,57.19,expense,STANFORD ONLINE TUITION,STANFORD ONLINE,Education,2023-05-20,False,0.0,
00cb52e9-c46b-4cdc-a280-5f3d54f9cb52,cb94a036-ec68-4276-9893-fe2cf6e8564f,26.13,expense,SPROUTS FRMKT #384 SUPERMARKET,SPROUTS FRMKT #384,Groceries,2023-05-20,False,0.0,
8d5fa94e-15f4-4af8-b3ac-9a4e4072c61c,cb94a036-ec68-4276-9893-fe2cf6e8564f,23.17,expense,HBO MAX SUBSCRIPTION MOVIE,HBO MAX SUBSCRIPTION,Entertainment,2023-05-20,False,0.0,
cfc4dcb2-7feb-4b1d-baf2-8283dba76bf2,cb94a036-ec68-4276-9893-fe2cf6e8564f,250.84,expense,LIDL SUPERMARKET FOOD,LIDL SUPERMARKET,Groceries,2023-05-20,True,0.6559,high_frequency_transaction
5a3274d1-1613-4cf0-9a18-cdb585ca276a,85e39c2a-17ed-4916-8c78-940a07a95da9,50.88,expense,MSFT *OFFICE 365 BILL PAY,MSFT *OFFICE 365,Utilities & Bills,2023-05-20,False,0.0,
94872b1d-23a8-4459-b032-2fb2b3e9315f,85e39c2a-17ed-4916-8c78-940a07a95da9,118.66,expense,Metropark Parking TOLL,Metropark Parking,Transportation,2023-05-20,False,0.0,
e5036dd2-d3d5-4592-a896-b75e08defc8a,cb94a036-ec68-4276-9893-fe2cf6e8564f,175.59,expense,STEAM GAMES PURCH TICKET,STEAM GAMES PURCH,Entertainment,2023-05-20,False,0.0,
f48ccf90-4d10-4e97-9c2f-83eecbfabe33,5628f116-e4cc-4717-9878-da285211f425,247.27,expense,ADIDAS ONLINE STORE,ADIDAS ONLINE,Shopping,2023-05-22,False,0.0,
36e6a14e-ae56-46bf-aa47-2705302c14eb,5628f116-e4cc-4717-9878-da285211f425,51.93,expense,CON EDISON BILL PAY,CON EDISON,Utilities & Bills,2023-05-22,False,0.0,
599d4354-d86c-4fff-a1c5-593166d1a6b2,5628f116-e4cc-4717-9878-da285211f425,178.01,expense,KROGER #384 MARKET,KROGER #384,Groceries,2023-05-22,False,0.0,
733c82f0-9033-4fa0-b287-bbe75505504f,5628f116-e4cc-4717-9878-da285211f425,218.66,expense,MSFT *OFFICE 365 MONTHLY,MSFT *OFFICE 365,Utilities & Bills,2023-05-22,False,0.0,
c9cca71c-e73f-41b1-ba94-cd5cd10274b4,5628f116-e4cc-4717-9878-da285211f425,41.0,expense,BEST BUY #3847 SHIP,BEST BUY #3847,Shopping,2023-05-22,False,0.0,
9b2ddda6-41e4-475e-a855-89001a154ab2,5628f116-e4cc-4717-9878-da285211f425,391.79,expense,COSTCO WHSE #3847 MART,COSTCO WHSE #3847,Shopping,2023-05-22,False,0.0,
acdac0d3-2e6d-4745-92d1-6d87d525f82f,8e262dfd-e251-4319-8663-f6d54c76b70e,135.18,expense,Nintendo eShop TICKET,Nintendo eShop,Entertainment,2023-05-25,False,0.0,
fe1428be-bb69-4935-94af-a4a6cd86f29b,8e262dfd-e251-4319-8663-f6d54c76b70e,60.45,expense,WATER UTILITY CITY SUBSCRIPTION,WATER UTILITY CITY,Utilities & Bills,2023-05-25,False,0.0,
28bdd504-fb04-41eb-964e-bee77c099a79,8e262dfd-e251-4319-8663-f6d54c76b70e,107.44,expense,UBER TRIP GAS STATION,UBER TRIP,Transportation,2023-05-25,False,0.0,
230ebf8b-6bd2-4b7c-a957-f31a65d5f2d7,8e262dfd-e251-4319-8663-f6d54c76b70e,60.84,expense,ENTERPRISE RENT-A-CAR RIDE SHARE,ENTERPRISE RENT-A-CAR,Transportation,2023-05-25,False,0.0,
180dbf99-7cec-47ca-8382-88abd78dc819,8e262dfd-e251-4319-8663-f6d54c76b70e,233.15,expense,UDEMY ONLINE TRAINING,UDEMY ONLINE,Education,2023-05-25,False,0.0,
9f8d77dd-659b-4976-826b-db33deb11069,cb94a036-ec68-4276-9893-fe2cf6e8564f,240.02,expense,ALDI #3847 FOOD,ALDI #3847,Groceries,2023-05-25,False,0.0,
e823d685-4f10-4544-9db2-5c69bae4279f,cb94a036-ec68-4276-9893-fe2cf6e8564f,454.85,expense,WALGREENS #3847 MART,WALGREENS #3847,Shopping,2023-05-25,False,0.0,
e7b11f9a-80fa-41bf-ad27-3aa63f9961ce,cb94a036-ec68-4276-9893-fe2cf6e8564f,24.09,expense,STARBUCKS #12457 DELIVERY,STARBUCKS #12457,Food & Dining,2023-05-25,False,0.0,
d7efc65f-f9d0-491d-83c9-0013a47e42d7,8e262dfd-e251-4319-8663-f6d54c76b70e,53.59,expense,ALAMO DRAFTHOUSE SUBSCRIPTION,ALAMO DRAFTHOUSE,Entertainment,2023-05-25,False,0.0,
20b14405-d310-4f9d-8668-00a463e54cf3,85e39c2a-17ed-4916-8c78-940a07a95da9,177.94,expense,BOOKS AMAZON BOOKS,BOOKS AMAZON,Education,2023-05-27,False,0.0,
18773351-7d15-49a7-a7bc-85c42c0a743b,85e39c2a-17ed-4916-8c78-940a07a95da9,192.63,expense,ZOOM PRO SUBSCRIPTION SERVICE,ZOOM PRO SUBSCRIPTION,Utilities & Bills,2023-05-27,True,0.7065,unusual_merchant_pattern
34f446a2-a5ea-49ad-bff4-2b1392e4bf17,85e39c2a-17ed-4916-8c78-940a07a95da9,93.06,expense,MCDONALD'S F3849 DINNER,MCDONALD'S F3849,Food & Dining,2023-05-27,False,0.0,
fcb7dbe6-1248-46ce-9337-2c32ea47830d,85e39c2a-17ed-4916-8c78-940a07a95da9,17.77,expense,DUNKIN #88432 DINNER,DUNKIN #88432,Food & Dining,2023-05-27,False,0.0,
605ed556-8b2e-4281-aede-ab75df568972,85e39c2a-17ed-4916-8c78-940a07a95da9,41.66,expense,AMAZON.COM*MXT29 SHIP,AMAZON.COM*MXT29,Shopping,2023-05-27,False,0.0,
2d33b63a-c7b9-402c-a732-fc80e063627e,85e39c2a-17ed-4916-8c78-940a07a95da9,161.23,expense,QUEST DIAGNOSTICS CLINIC,QUEST DIAGNOSTICS,Healthcare,2023-05-27,False,0.0,
6f31add9-cea3-4baa-a591-a3d5730dc138,85e39c2a-17ed-4916-8c78-940a07a95da9,161.28,expense,REGAL CINEMAS #3847 MOVIE,REGAL CINEMAS #3847,Entertainment,2023-05-27,False,0.0,
7171697d-13ac-40c4-a017-ed2408d62fab,85e39c2a-17ed-4916-8c78-940a07a95da9,202.11,expense,RING HOME SEC AUTO PAY,RING HOME SEC,Utilities & Bills,2023-05-27,False,0.0,
33d1173a-6a3c-4130-ba8b-64fc4ba8b698,fa4cd353-74d0-4f3a-9305-2f805e58d947,117.0,expense,BURGER KING #2837 COFFEE,BURGER KING #2837,Food & Dining,2023-05-28,False,0.0,
0acdce5b-944b-428e-a097-3b96d4ce9af8,fa4cd353-74d0-4f3a-9305-2f805e58d947,88.25,expense,HERTZ #3847 TOLL,HERTZ #3847,Transportation,2023-05-28,False,0.0,
8efc45f4-5a90-4578-8abb-9d1d60fd3eae,fa4cd353-74d0-4f3a-9305-2f805e58d947,69.82,expense,SUSHI PALACE BREAKFAST,SUSHI PALACE,Food & Dining,2023-05-28,False,0.0,
107d8956-c4be-497b-8b22-71e0f214f8e6,fa4cd353-74d0-4f3a-9305-2f805e58d947,493.45,expense,WILLIAMS SONOMA STORE,WILLIAMS SONOMA,Shopping,2023-05-28,False,0.0,
8e82f0e7-477d-48a2-b40d-44c68545bca9,fa4cd353-74d0-4f3a-9305-2f805e58d947,230.49,expense,SPROUTS FRMKT #384 GROCERY,SPROUTS FRMKT #384,Groceries,2023-05-28,False,0.0,
4fdd27dc-d53f-4ba9-9454-420307fb080d,8e262dfd-e251-4319-8663-f6d54c76b70e,6115.53,income,PAYROLL DIRECT DEP - PAYROLL,SALARY TRANSFER IN,Salary/Income,2023-06-01,False,0.0,
1832f3b2-97fc-4e07-8546-0b3152378d63,cb94a036-ec68-4276-9893-fe2cf6e8564f,3976.43,income,PAYROLL DIRECT DEP - MONTHLY SALARY,PAYROLL DIRECT DEP,Salary/Income,2023-06-01,False,0.0,
eccbd678-9462-4925-b85b-971bf3296007,5628f116-e4cc-4717-9878-da285211f425,4180.25,income,PAYROLL DIRECT DEP - PAYCHECK,SALARY TRANSFER IN,Salary/Income,2023-06-01,False,0.0,
13f9691c-82bd-470f-9d90-1a1adc16d753,85e39c2a-17ed-4916-8c78-940a07a95da9,6379.55,income,PAYROLL DIRECT DEP - MONTHLY SALARY,PAYROLL DIRECT DEP,Salary/Income,2023-06-01,False,0.0,
e250e42b-ca7e-4011-9073-9c43230c85d2,fa4cd353-74d0-4f3a-9305-2f805e58d947,3941.73,income,PAYROLL DIRECT DEP - PAYCHECK,ACH PAYROLL DEP,Salary/Income,2023-06-01,False,0.0,
0e59feec-4218-419c-98bb-c476fef78fb7,fa4cd353-74d0-4f3a-9305-2f805e58d947,250.39,expense,Bed Bath&Beyond #3847 PICKUP,Bed Bath&Beyond #3847,Shopping,2023-06-02,False,0.0,
4bba2061-f54e-447c-9fcf-e3560768158b,fa4cd353-74d0-4f3a-9305-2f805e58d947,1013.5,expense,UNITED AIRLINES RESORT,UNITED AIRLINES,Travel,2023-06-02,False,0.0,
efcc807d-c623-43fa-bd09-93488d22805c,fa4cd353-74d0-4f3a-9305-2f805e58d947,178.51,expense,CITY DENTAL GROUP PRESCRIPTION,CITY DENTAL GROUP,Healthcare,2023-06-02,False,0.0,
a10cc91a-2fca-453e-a70e-55f587d7cc8e,fa4cd353-74d0-4f3a-9305-2f805e58d947,196.42,expense,FOOD LION #3847 GROCERY,FOOD LION #3847,Groceries,2023-06-02,False,0.0,
083b842c-172d-417b-bb56-b3a80dd2c9a0,fa4cd353-74d0-4f3a-9305-2f805e58d947,115.95,expense,ZOOM PRO SUBSCRIPTION AUTO PAY,ZOOM PRO SUBSCRIPTION,Utilities & Bills,2023-06-02,False,0.0,
f637ceae-d084-4c6c-b8b4-a0a44a44bb46,fa4cd353-74d0-4f3a-9305-2f805e58d947,84.75,expense,FRESH MARKET #3847 GROCERY,FRESH MARKET #3847,Groceries,2023-06-02,False,0.0,
ecc43d87-1299-47d8-9d9f-ae17eaebbcf2,fa4cd353-74d0-4f3a-9305-2f805e58d947,248.7,expense,NEST THERMOSTAT MONTHLY,NEST THERMOSTAT,Utilities & Bills,2023-06-02,False,0.0,
2c7af88d-2f80-410b-845d-934d3022437c,fa4cd353-74d0-4f3a-9305-2f805e58d947,21.02,expense,UBER TRIP PARKING,UBER TRIP,Transportation,2023-06-02,False,0.0,
8d49734d-8c34-4115-988d-146a6fe0e1d9,cb94a036-ec68-4276-9893-fe2cf6e8564f,1126.6,expense,SOUTHWEST AIR AIRBNB,SOUTHWEST AIR,Travel,2023-06-05,False,0.0,
8b5b5234-d748-4b59-8e59-9f42a8d1ad83,cb94a036-ec68-4276-9893-fe2cf6e8564f,309.82,expense,ETSYSHOPIFY SHIP,ETSYSHOPIFY,Shopping,2023-06-05,False,0.0,
24513d47-db1a-49a2-ada0-c362dfa43c75,cb94a036-ec68-4276-9893-fe2cf6e8564f,32.68,expense,CTA Bus Pass TRANSIT,CTA Bus Pass,Transportation,2023-06-05,False,0.0,
6f1801fb-6b21-4adb-b1ea-3faac9099100,cb94a036-ec68-4276-9893-fe2cf6e8564f,114.03,expense,MSFT *OFFICE 365 MONTHLY,MSFT *OFFICE 365,Utilities & Bills,2023-06-05,False,0.0,
392a731b-10ec-4803-b824-426c4376c800,cb94a036-ec68-4276-9893-fe2cf6e8564f,160.73,expense,WALGREENS #3847 VISIT,WALGREENS #3847,Healthcare,2023-06-05,False,0.0,
e763f363-3930-4865-b579-6f9c3262a30e,cb94a036-ec68-4276-9893-fe2cf6e8564f,12.68,expense,NORDSTROM #3847 STORE,NORDSTROM #3847,Shopping,2023-06-05,False,0.0,
d6ce3b60-d782-4766-94b8-5db787efb85b,85e39c2a-17ed-4916-8c78-940a07a95da9,31.66,expense,SHELL OIL 47 RIDE SHARE,SHELL OIL 47,Transportation,2023-06-06,False,0.0,
8a54ce77-c43a-43ca-b0d8-bb564b3c9f2f,85e39c2a-17ed-4916-8c78-940a07a95da9,92.75,expense,DR. SMITH MD OFFICE VISIT,DR. SMITH MD OFFICE,Healthcare,2023-06-06,False,0.0,
c023b77b-55ef-43b1-bc09-0201b6fa7c87,85e39c2a-17ed-4916-8c78-940a07a95da9,92.48,expense,KROGER #384 FOOD,KROGER #384,Groceries,2023-06-06,False,0.0,
b3871e15-70f3-4483-baa8-ae001905ad3f,85e39c2a-17ed-4916-8c78-940a07a95da9,34.87,expense,SAFEWAY STORE #1847 DINNER,SAFEWAY STORE #1847,Food & Dining,2023-06-06,False,0.0,
b680e52c-dbc6-4266-b09b-8732a218db6f,85e39c2a-17ed-4916-8c78-940a07a95da9,257.59,expense,IKEA HOME GOODS SHIP,IKEA HOME GOODS,Shopping,2023-06-06,False,0.0,
86cbd3c0-6132-494d-90f7-b6f1d872aadc,5628f116-e4cc-4717-9878-da285211f425,125.31,expense,PG&E BILL PAY SERVICE,PG&E BILL PAY,Utilities & Bills,2023-06-06,False,0.0,
930fb91d-c5d7-4502-b318-8a208d811fbc,5628f116-e4cc-4717-9878-da285211f425,172.79,expense,COSTCO WHSE #3847 MART,COSTCO WHSE #3847,Shopping,2023-06-06,False,0.0,
6633d353-d91f-46a4-9be7-27cfb4649876,5628f116-e4cc-4717-9878-da285211f425,225.71,expense,EBAY*PRODLISTING SHIP,EBAY*PRODLISTING,Shopping,2023-06-06,False,0.0,
b48db9b6-4450-4e5b-9dac-afed72eabf21,5628f116-e4cc-4717-9878-da285211f425,329.01,expense,PLURALSIGHT TRAINING,PLURALSIGHT,Education,2023-06-06,False,0.0,
bb6aa034-8217-4be0-af6b-dfd64bf3abff,5628f116-e4cc-4717-9878-da285211f425,50.24,expense,TRADER JOE'S #47 TAKEOUT,TRADER JOE'S #47,Food & Dining,2023-06-06,False,0.0,
e31f811b-aacc-4986-8ae6-710dc936db77,8e262dfd-e251-4319-8663-f6d54c76b70e,359.64,expense,TARGET #3847 ONLINE,TARGET #3847,Shopping,2023-06-07,False,0.0,
f4ff7ee0-8ea0-4574-8bb3-a192abce6968,8e262dfd-e251-4319-8663-f6d54c76b70e,131.46,expense,RING HOME SEC SERVICE,RING HOME SEC,Utilities & Bills,2023-06-07,False,0.0,
450218bf-5b85-4753-9382-fc4fed251b5f,8e262dfd-e251-4319-8663-f6d54c76b70e,168.77,expense,REGAL CINEMAS #3847 GAME,REGAL CINEMAS #3847,Entertainment,2023-06-07,False,0.0,
bda6b535-73df-4d9c-855f-8bbb2381c953,8e262dfd-e251-4319-8663-f6d54c76b70e,150.01,expense,HULU LLC EVENT,HULU LLC,Entertainment,2023-06-07,False,0.0,
9c733e70-5580-4001-9801-af13cb62146c,8e262dfd-e251-4319-8663-f6d54c76b70e,416.98,expense,BARNES&NOBLE ONLINE TRAINING,BARNES&NOBLE ONLINE,Education,2023-06-07,False,0.0,
0ae5293b-8d11-4c2d-9338-734c481e403f,8e262dfd-e251-4319-8663-f6d54c76b70e,447.58,expense,EBAY*PRODLISTING STORE,EBAY*PRODLISTING,Shopping,2023-06-07,False,0.0,
943f24ff-f77b-4509-afca-c360023c2d43,8e262dfd-e251-4319-8663-f6d54c76b70e,47.82,expense,CHEVRON #3847 RIDE SHARE,CHEVRON #3847,Transportation,2023-06-07,False,0.0,
31d9b864-4eed-43cb-bc40-cd7f0e6345fb,5628f116-e4cc-4717-9878-da285211f425,6.15,expense,BART Clipper TOLL,BART Clipper,Transportation,2023-06-09,False,0.0,
22364a26-f5e7-4fc9-8e33-e0b30117b6da,5628f116-e4cc-4717-9878-da285211f425,484.68,expense,COSTCO WHSE #3847 PICKUP,COSTCO WHSE #3847,Shopping,2023-06-09,True,0.6615,high_frequency_transaction
94d4d4d8-1646-4ac8-855b-2211109109b0,5628f116-e4cc-4717-9878-da285211f425,1007.46,expense,HOLIDAY INN EXPRESS AIRBNB,HOLIDAY INN EXPRESS,Travel,2023-06-09,False,0.0,
e8d4a066-094f-4ecd-8021-792469b6384b,5628f116-e4cc-4717-9878-da285211f425,194.27,expense,BOOKS AMAZON TUITION,BOOKS AMAZON,Education,2023-06-09,False,0.0,
1dd81a34-8d5f-40b4-a49f-dc35dcfc13f5,5628f116-e4cc-4717-9878-da285211f425,107.9,expense,KOHL'S #3847 MART,KOHL'S #3847,Shopping,2023-06-09,False,0.0,
f2f3034c-f3c0-424e-baa4-63015169e1e1,fa4cd353-74d0-4f3a-9305-2f805e58d947,291.88,expense,WALGREENS #3847 PICKUP,WALGREENS #3847,Shopping,2023-06-11,False,0.0,
2c073348-9371-4cd4-8339-40c89a11027e,fa4cd353-74d0-4f3a-9305-2f805e58d947,105.2,expense,APPLE MUSIC MOVIE,APPLE MUSIC,Entertainment,2023-06-11,False,0.0,
26d5a618-ae11-4ef9-a969-674b01390a69,fa4cd353-74d0-4f3a-9305-2f805e58d947,28.88,expense,WALMART GROCERY PRODUCE,WALMART GROCERY,Groceries,2023-06-11,False,0.0,
c196d885-35b9-493e-8f98-5387c091f8a7,cb94a036-ec68-4276-9893-fe2cf6e8564f,247.04,expense,Bed Bath&Beyond #3847 PICKUP,Bed Bath&Beyond #3847,Shopping,2023-06-11,False,0.0,
533d87cc-a319-41bc-ba9a-b4a73285ad59,fa4cd353-74d0-4f3a-9305-2f805e58d947,13.93,expense,MCDONALD'S F3849 TAKEOUT,MCDONALD'S F3849,Food & Dining,2023-06-11,False,0.0,
23aa14e0-0cef-463d-b7ce-36282ec8d281,fa4cd353-74d0-4f3a-9305-2f805e58d947,25.9,expense,DOORDASH TAKEOUT,DOORDASH,Food & Dining,2023-06-11,False,0.0,
a6364001-11f7-404c-91a2-05d58c5a4726,fa4cd353-74d0-4f3a-9305-2f805e58d947,1609.76,expense,HOLIDAY INN EXPRESS FLIGHT,HOLIDAY INN EXPRESS,Travel,2023-06-11,False,0.0,
75dbe323-26c4-4ede-99ff-5a99790b9483,fa4cd353-74d0-4f3a-9305-2f805e58d947,116.99,expense,E-ZPASS REPLENISH GAS STATION,E-ZPASS REPLENISH,Transportation,2023-06-11,False,0.0,
8bc7649a-178b-4150-9178-bb267ecdc50f,fa4cd353-74d0-4f3a-9305-2f805e58d947,145.05,expense,CON EDISON BILL PAY,CON EDISON,Utilities & Bills,2023-06-11,False,0.0,
96cdf004-fcd6-4017-a3b5-f2eac330e9fa,cb94a036-ec68-4276-9893-fe2cf6e8564f,214.59,expense,CONCISE CHIRO CLINIC CLINIC,CONCISE CHIRO CLINIC,Healthcare,2023-06-11,False,0.0,
d7738209-9081-4ea5-9516-77e0131e409d,cb94a036-ec68-4276-9893-fe2cf6e8564f,48.94,expense,FRESH MARKET #3847 MARKET,FRESH MARKET #3847,Groceries,2023-06-11,False,0.0,
f2397822-f72d-4879-a0db-1437c87fb8c1,8e262dfd-e251-4319-8663-f6d54c76b70e,29.82,expense,COSTCO GAS SNACK,COSTCO GAS,Food & Dining,2023-06-13,False,0.0,
13415935-136a-4fa5-8d22-991bd035fa80,8e262dfd-e251-4319-8663-f6d54c76b70e,284.63,expense,SPROUTS FRMKT #384 GROCERY,SPROUTS FRMKT #384,Groceries,2023-06-13,False,0.0,
f73a5c21-9d4a-4076-b7cd-eed324f4e8bf,8e262dfd-e251-4319-8663-f6d54c76b70e,167.41,expense,AMC THEATRES #3847 EVENT,AMC THEATRES #3847,Entertainment,2023-06-13,False,0.0,
bfad3b23-3ef7-497d-a12d-4ebdafdf685e,85e39c2a-17ed-4916-8c78-940a07a95da9,989.9,expense,KAYAK BOOKING RESORT,KAYAK BOOKING,Travel,2023-06-14,False,0.0,
c9e2d9c1-302c-47c0-9329-02cfc57364d2,85e39c2a-17ed-4916-8c78-940a07a95da9,381.84,expense,TARGET #3847 PICKUP,TARGET #3847,Shopping,2023-06-14,False,0.0,
